,몰스킨 가방,메트로컬렉션-백팩 오렌지옐로우,제이리움 니트,봄/여름 코튼 래글런 라운드넥 니트 스카이블루 (프레시한 촉감),텍스쳐드 크루넥 니트 올리브 그린,델포조 블라우스,Floral detail cotton shirt,알레그리 셔츠,블루쉬 《멀티컬러체크》 오버셔츠,베스띠벨리 스커트,스트라이프 배색 트임 디테일 스커트,라빠레뜨 가방,깐느로제 미니사첼백,빈폴 액세서리 가방,아이보리 블링 라지 사첼백,슈콤마보니 구두,Jenne sling back(black),비지트 인 뉴욕 자켓,후드 체크 루즈핏자켓,에이치에스디 모자,UNISEX BLACK LOGO BALL CAP,Marie pumps(black),지고트 블라우스,플라운스 블라우스,커스텀멜로우 점퍼,casual blouson jumper,버커루 팬츠,남성용 면12수 배기 카고 팬츠 바지 ,슈레피 하이라이터,릿지 하이라이터,블루페페 코트,P191MSI003 BK,버커루 점퍼,남성 지퍼 장식 라이더점퍼,버커루 티셔츠,남성용 16수 테리배색 R넥 티셔츠 ,베네피트 하이라이터,단델리온 트윙클 하이라이터,아워글래스 하이라이터,앰비언트 라이팅 파우더,더샘 하이라이터,샘물 루미너스 멀티 하이라이터 8g,컬러팝 하이라이터,슈퍼 쇼크 치크 하이라이터 런치 머니,캔메이크 하이라이터,글로우 플로어 하이라이터,온앤온 티셔츠,레터링 컬러 티셔츠,쓰리씨이 하이라이터,Highlighter BEIGE,더밤 하이라이터,메리 루머나이저,본 코트,블랙 울 블렌딩 벨티트 포인트 세미오버핏 롱더블 트렌치코트,웻앤와일드 하이라이터,메가글로 하이라이팅 파우더,릴리바이레드 하이라이터,러브빔 글로우(하이라이터),나스 하이라이터,하이라이팅 파우더,아리따움 하이라이터,매직 컨투어링 하이라이터,에트로 선글라스,ET666SK,클리오 하이라이터,프리즘 에어 하이라이터 (1호 골드 쉬어),베카 하이라이터,쉬머링 스킨 퍼펙터 프레스드 하이라이터,코모도 니트,베이직 크루넥 니트,오프라 코스메틱 하이라이터,하이라이터 베버리 힐즈,골든듀 귀걸이,아모르드롭,로라메르시에 하이라이터,매트래디언스 베이크드 새틴하이라이터,로라겔러 하이라이터,Swirl Illuminator Diamond Dust,랑카스터 가방,카멜리아 크로스 바디 스몰,코링코 하이라이터,핑크 스퀘어 듀얼 하이라이터,샤넬 하이라이터,뿌드르 뤼미에르 글라쎄,리버클래시 수트,2019 SS LFS11209 SLIMFIT,잇미샤 원피스,페미닌 레이스 롱 원피스,베스띠벨리 가디건,모혼방 벨티드 슬릿 롱 가디건,어퓨 하이라이터,꾸뛰르 하이라이터,아크네 스튜디오 티셔츠,Logo t-shirt antique brown,앤아더스토리즈 부츠,레더 카우보이 부츠,투페이스드 하이라이터,다이아몬드 라이트 하이라이터,아크네 스튜디오 자켓,Blue Bl Konst Denim Mid Pass Jacket,톰포드 하이라이터,Sheer Highlighting Duo,토니모리 하이라이터,루미너스 여신광채 오로라이터,버켄스탁 슬리퍼,BOSTON 로즈 PINK,투쿨포스쿨 하이라이터,바이로댕 하이라이터 11g,임블리 원피스,블리프리미엄 레이스롱드레스,스틸라 하이라이터,헤븐스 휴 하이라이터 오퓰런스 10g,겔랑 하이라이터,메테오리트 홀로그래픽 파우더 9g (스프링 컬렉션),발렌시아 자켓,노카라 린넨 자켓 ,샤트렌 자켓,린넨 체크 노카라 코트,미샤(MISSHA) 하이라이터,새틴 하이라이터 이탈프리즘,바비브라운 하이라이터,Highlighting Powder - Pink Glow,KULE 티셔츠,The Boyfriend,스테파넬 티셔츠,프릴 소매 티셔츠,테드베이커 원피스,karolyn fantasia pleated midi dress,라이프워크 티셔츠,라독 프린트 반팔 티셔츠,제이에스티나 귀걸이,Viva Perla Earring(14K),스와로브스키 귀걸이,Lifelong Bow 귀걸이,모조에스핀 원피스,J192MSE039 FL1 ,노스페이스 자켓,데이 컴팩트 쉴드 자켓,플라스틱아일랜드 원피스,플랫카라 소매러플 레이스 원피스,르윗 원피스,배색 셔츠 원피스,애드호크 가디건,자켓형 가디건,비지트 인 뉴욕 팬츠,슬릿 포인트 베이직 슬랙스,베이직 원버튼 자켓,락포트 슬리퍼,토탈모션 줄리 슬립온,러드 팬츠,Wide pocket pants ivory,인디고 칠드런 셔츠,OVERSIZED STRIPE TAIL SHIRT,마노모스 안경,BEAST,랭앤루 원피스,PRETTY ROMPER(프리티 롬퍼)03,쥬크 니트,스트라이프 니트,아보아보 팬츠,BLACK SILK SLIM-LEG PANTS,아보아보 자켓,BLACK SLIM LINE DOUBLE TUXEDO JACKET,프론트로우 팬츠,[Drama Signature] Slim Bootcut Trousers_2colors,프론트로우 자켓,[Drama Signature] Slit Cuffs Tailored Blazer_CAMEL,산드로 옴므 팬츠,스타착용 바지 HAS29K7,산드로 옴므 자켓,스타착용 자켓 HKS29K7,덱케 가방,멜로디백,스틸러 선글라스,SCOPE ,클릭앤퍼니 블라우스,멜르아 핀턱블라우스,클릭앤퍼니 자켓,얼그린 트위드자켓,샤비론 자수자켓,클릭앤퍼니 청바지,분위기업 스키니진,나이키 점퍼,다운필 WR 후디 자켓,뉴발란스 운동화,CM878TCA / NBPD9S407W,뉴에라 모자,다이아몬드 메쉬 트랙 제트캡 사이버 그린,디스이즈네버댓 후드,19SS SP-INTL. Logo Hooded Sweatshirt - White,몽벨 티셔츠,[남여공용]19SS신상품 기능성 몽벨 위크론(WICRON) 라운드 티셔츠[삵],마하그리드 모자,B.B CAP[ORANGE],뉴발란스 자켓,UNI 트랙클럽 웜업자켓_40,UNI 트랙클럽 웜업자켓,UNI 트랙클럽 웜업자켓_25,아디다스 모자,코튼 6P 볼캡,나이키 운동화,에어 맥스97 서울 ,뉴발란스 티셔츠,UNI 스몰로고 맨투맨_15,UNI 스몰로고 맨투맨_19,uni 스몰로고 맨투맨_30,87mm 티셔츠,도미넌트 후드,크롭 데끼 프린팅 후드티셔츠_메란지,지프 모자,스몰로고 볼캡,레이첼 콕스 구두,Luu,커버낫 팬츠,C LOGO TRACK JOGGER PANTS BLACK,C LOGO CREWNECK CORAL RED,프랭크커스텀 안경,FA6154 col.2,아이코닉,페이유에 운동화,PLAIN II PLATFORM / WHITE / F29005W,옐로우비 안경,O/P-001 col.02,반스 단화,올드스쿨 블랙
43,80.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,40.90909,0.0,69.48228,0.0,0.0,0.0,31.95488,0.0,49.28571,0.0,0.0,0.0,0.0,67.95774,0.0,18.18181,0.0,0.0,0.0,0.0,12.62135,0.0,0.0,9.1703,0.0,100.0,0.0,55.0,0.0,0.0,0.0,54.16666,0.0,0.0,0.0,31.11111,0.0,71.55555,0.0,85.71428,0.0,30.55555,0.0,0.0,0.0,65.51724,0.0,100.0,0.0,50.0,0.0,12.79069,0.0,76.19047,0.0,53.68421,0.0,51.19047,0.0,16.27906,0.0,0.0,0.0,75.09881,0.0,66.22222,0.0,0.0,0.0,10.94527,0.0,0.0,0.0,29.45205,0.0,0.0,0.0,54.74782,0.0,50.0,0.0,29.16666,0.0,57.77777,0.0,0.0,0.0,40.0,0.0,0.0,0.0,6.66666,0.0,58.33333,0.0,70.71167,0.0,46.51162,0.0,33.76623,0.0,41.69381,0.0,39.02439,0.0,29.62962,88.79668,46.95121,0.0,0.0,0.0,8.44036,0.0,0.0,0.0,78.68852,80.0,26.16822,0.0,0.0,0.0,82.35294,0.0,87.62645,0.0,100.0,0.0,19.07514,0.0,68.24902,0.0,43.10344,0.0,0.0,0.0,100.0,0.0,0.0,65.45454,0.0,0.0,0.0,0.0,0.0,21.875,70.29288,64.72727,0.0,23.07692,49.25373,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,39.19902,0.0,46.95652,81.73207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.12454,0.0,53.25829,0.0,78.53757,0.0,33.33333,0.0,75.84269,0.0,50.0,0.0,19.11764,0.0,0.0,0.0,68.50348,0.0,74.26858,21.05263,69.30533,0.0,0.0,0.0,0.0,0.0,0.0,61.74496,0.0,16.66666,0.0,0.0,0.0,0.0,29.33333,0.0,44.1358,0.0,0.0,0.0,0.0,77.38693,41.66666
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,45.45454,0.0,66.21253,0.0,0.0,0.0,22.93233,0.0,41.42857,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71844,0.0,0.0,9.60698,0.0,64.33121,0.0,58.75,0.0,68.75,0.0,60.41666,0.0,0.0,0.0,42.22222,0.0,88.22222,0.0,100.0,0.0,75.0,0.0,0.0,0.0,51.72413,0.0,90.47619,0.0,34.28571,0.0,13.95348,0.0,72.61904,0.0,52.10526,0.0,59.5238,0.0,11.6279,0.0,0.0,0.0,62.84584,0.0,47.77777,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.47945,0.0,0.0,0.0,46.74782,0.0,0.0,0.0,27.08333,0.0,46.66666,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,43.75,0.0,61.67883,0.0,46.04651,0.0,32.46753,0.0,67.10097,0.0,29.26829,0.0,38.88888,85.47717,49.39024,0.0,0.0,0.0,7.70642,0.0,0.0,0.0,68.85245,55.0,31.7757,0.0,0.0,0.0,70.37037,0.0,87.54863,0.0,77.24329,0.0,24.85549,0.0,67.39299,0.0,72.41379,88.88888,0.0,16.12903,0.0,0.0,0.0,68.18181,0.0,0.0,0.0,0.0,0.0,9.375,62.7615,50.0,0.0,30.76923,53.73134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8932,0.0,61.73913,84.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52014,0.0,69.19431,0.0,100.0,0.0,33.33333,0.0,100.0,0.0,0.0,0.0,40.44117,0.0,0.0,0.0,79.81438,0.0,86.10127,17.89473,87.88368,0.0,0.0,0.0,54.54545,0.0,0.0,77.85234,0.0,19.04761,0.0,0.0,0.0,0.0,42.66666,0.0,39.96913,0.0,0.0,0.0,0.0,75.87939,50.0
45,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,63.63636,0.0,56.94822,0.0,0.0,0.0,33.83458,0.0,35.0,0.0,0.0,0.0,0.0,71.12676,0.0,0.0,0.0,0.0,0.0,0.0,13.59223,0.0,0.0,5.67685,0.0,59.87261,0.0,60.0,0.0,93.75,0.0,41.66666,0.0,0.0,0.0,37.77777,0.0,85.55555,0.0,0.0,0.0,47.22222,0.0,0.0,0.0,37.93103,0.0,23.80952,0.0,35.71428,0.0,20.93023,0.0,44.04761,0.0,53.15789,0.0,62.30158,0.0,0.0,0.0,0.0,0.0,58.10276,0.0,43.55555,0.0,0.0,0.0,19.65174,0.0,0.0,0.0,28.76712,0.0,0.0,0.0,46.53913,0.0,35.0,0.0,35.41666,0.0,32.22222,0.0,0.0,0.0,68.75,0.0,0.0,0.0,10.0,0.0,54.16666,0.0,57.11678,0.0,46.04651,0.0,27.27272,0.0,52.44299,0.0,34.14634,0.0,50.0,90.04149,49.39024,0.0,0.0,0.0,6.33027,0.0,0.0,0.0,85.2459,60.0,23.83177,0.0,0.0,0.0,79.41176,0.0,79.06614,0.0,76.68825,0.0,12.13872,0.0,66.84824,0.0,49.13793,88.88888,0.0,0.0,0.0,0.0,0.0,86.36363,0.0,0.0,0.0,0.0,0.0,40.625,59.41422,57.0909,0.0,28.20512,54.47761,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,52.0631,83.33333,43.47826,74.96617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,78.52488,0.0,87.20379,0.0,33.33333,0.0,69.66292,0.0,0.0,0.0,16.17647,0.0,0.0,0.0,64.44315,0.0,75.34493,13.68421,60.25848,0.0,0.0,0.0,0.0,0.0,0.0,72.48322,0.0,40.47619,0.0,0.0,0.0,0.0,42.66666,0.0,44.9074,75.0,0.0,0.0,0.0,85.42713,50.0
46,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.90909,0.0,59.12806,0.0,0.0,0.0,21.05263,0.0,25.71428,0.0,0.0,0.0,0.0,78.87323,0.0,0.0,0.0,0.0,0.0,0.0,18.93203,0.0,0.0,7.86026,0.0,63.05732,0.0,68.75,0.0,37.5,0.0,62.5,0.0,0.0,0.0,35.55555,0.0,87.55555,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,72.41379,0.0,76.19047,0.0,55.71428,0.0,13.95348,0.0,50.0,0.0,67.36842,0.0,63.88888,0.0,0.0,0.0,0.0,0.0,64.82213,0.0,53.77777,0.0,0.0,0.0,18.1592,0.0,0.0,0.0,28.76712,0.0,0.0,0.0,45.73913,0.0,45.0,0.0,37.5,0.0,27.77777,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,60.76642,0.0,45.58139,0.0,20.77922,0.0,61.56351,0.0,46.34146,0.0,46.29629,78.00829,45.12195,0.0,0.0,0.0,6.23853,0.0,0.0,0.0,67.21311,75.0,19.15887,0.0,0.0,0.0,77.77777,0.0,74.70817,0.0,72.52543,0.0,15.60693,0.0,81.32295,0.0,65.51724,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,39.0625,65.69037,57.27272,0.0,30.76923,52.2388,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,34.46601,0.0,35.65217,70.36535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.26373,0.0,63.2109,0.0,83.00609,0.0,30.0,0.0,63.48314,0.0,0.0,0.0,22.79411,0.0,0.0,0.0,58.17865,0.0,73.40171,14.73684,58.80452,0.0,0.0,0.0,54.54545,0.0,0.0,79.19463,0.0,42.85714,0.0,0.0,0.0,0.0,54.66666,0.0,48.91975,83.33333,0.0,0.0,0.0,87.93969,0.0
47,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,54.54545,0.0,61.58038,0.0,0.0,0.0,27.81954,0.0,26.42857,0.0,0.0,0.0,0.0,75.70422,0.0,0.0,0.0,0.0,0.0,0.0,16.74757,0.0,0.0,4.36681,0.0,48.72611,0.0,68.75,0.0,0.0,0.0,60.41666,0.0,45.45454,0.0,71.11111,0.0,80.44444,0.0,0.0,0.0,30.55555,0.0,0.0,0.0,58.62068,0.0,33.33333,0.0,28.57142,0.0,24.4186,0.0,47.61904,0.0,69.47368,0.0,50.79365,0.0,0.0,0.0,0.0,0.0,68.7747,0.0,50.22222,0.0,0.0,0.0,11.19402,0.0,0.0,0.0,37.67123,0.0,0.0,0.0,43.2,0.0,55.0,0.0,27.08333,0.0,21.11111,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,60.41666,0.0,59.67153,0.0,45.58139,0.0,36.36363,0.0,61.56351,0.0,34.14634,0.0,57.4074,76.76348,51.82926,0.0,0.0,0.0,5.77981,0.0,0.0,0.0,81.96721,65.0,20.56074,0.0,63.63636,0.0,62.20043,0.0,71.82879,0.0,68.45513,0.0,13.29479,0.0,87.47081,0.0,79.31034,100.0,0.0,0.0,0.0,0.0,0.0,67.27272,0.0,0.0,0.0,0.0,0.0,45.3125,56.06694,43.0909,0.0,38.46153,29.85074,0.0,0.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,38.10679,0.0,30.14492,33.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13553,0.0,58.61966,0.0,78.26675,0.0,40.0,0.0,65.73033,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,59.33874,0.0,70.31712,34.73684,60.09693,0.0,0.0,0.0,0.0,0.0,0.0,77.1812,0.0,28.57142,0.0,0.0,0.0,0.0,46.66666,0.0,47.68518,50.0,0.0,0.0,0.0,80.90452,0.0
48,40.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,0.0,0.0,48.50136,0.0,0.0,0.0,30.07518,0.0,25.0,0.0,0.0,0.0,0.0,68.30985,0.0,0.0,0.0,0.0,0.0,0.0,15.29126,0.0,0.0,0.0,0.0,56.36942,0.0,56.25,0.0,0.0,0.0,31.25,0.0,0.0,0.0,57.77777,0.0,79.55555,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,55.17241,0.0,38.09523,0.0,45.71428,0.0,23.25581,0.0,84.5238,0.0,48.42105,0.0,46.42857,0.0,0.0,0.0,0.0,0.0,58.49802,0.0,61.77777,0.0,0.0,0.0,12.43781,0.0,0.0,0.0,33.56164,0.0,0.0,0.0,40.55652,0.0,80.0,0.0,27.08333,0.0,16.66666,0.0,0.0,0.0,50.0,0.0,3.94736,0.0,8.88888,0.0,43.75,0.0,56.9343,0.0,60.0,0.0,31.16883,0.0,62.86644,0.0,29.26829,0.0,29.62962,67.63485,42.68292,0.0,0.0,0.0,11.10091,0.0,0.0,0.0,68.85245,45.0,14.01869,0.0,0.0,0.0,70.37037,0.0,70.42801,0.0,69.01017,0.0,13.87283,0.0,67.62645,0.0,100.0,88.88888,0.0,0.0,0.0,0.0,0.0,71.81818,0.0,0.0,0.0,0.0,0.0,34.375,59.41422,41.45454,0.0,33.33333,23.88059,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43.93203,0.0,35.94202,32.07036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.27472,0.0,59.15284,0.0,73.79823,0.0,100.0,0.0,64.04494,0.0,0.0,0.0,19.11764,0.0,0.0,0.0,56.2645,0.0,63.55558,12.63157,53.63489,0.0,0.0,0.0,0.0,0.0,0.0,57.04697,0.0,14.28571,0.0,0.0,0.0,0.0,54.66666,0.0,49.53703,0.0,0.0,0.0,0.0,76.88442,0.0
49,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,49.86376,0.0,0.0,0.0,21.42857,0.0,36.42857,0.0,0.0,0.0,0.0,79.92957,0.0,0.0,0.0,0.0,0.0,0.0,19.17475,0.0,0.0,2.1834,0.0,61.46496,0.0,75.0,0.0,68.75,0.0,25.0,0.0,54.54545,0.0,51.11111,0.0,100.0,0.0,0.0,0.0,61.11111,0.0,0.0,0.0,37.93103,0.0,23.80952,0.0,31.42857,0.0,18.60465,0.0,53.57142,0.0,52.63157,0.0,53.57142,0.0,0.0,0.0,0.0,0.0,60.07905,0.0,59.11111,0.0,0.0,0.0,10.44776,0.0,0.0,0.0,25.0,0.0,0.0,0.0,48.48695,0.0,70.0,0.0,29.16666,0.0,25.55555,0.0,0.0,0.0,50.0,0.0,3.28947,0.0,0.0,0.0,66.66666,0.0,70.43795,0.0,42.79069,0.0,20.77922,0.0,65.79804,0.0,31.70731,0.0,46.29629,78.42323,43.90243,0.0,0.0,0.0,6.69724,0.0,0.0,0.0,60.65573,70.0,16.35514,0.0,0.0,0.0,60.34858,0.0,74.31906,0.0,89.26919,0.0,24.27745,0.0,69.2607,0.0,69.82758,0.0,0.0,0.0,71.42857,0.0,0.0,68.18181,0.0,0.0,0.0,0.0,0.0,26.5625,73.22175,43.45454,0.0,43.58974,35.82089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07766,0.0,42.60869,85.65629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,53.76184,0.0,70.20988,0.0,60.0,0.0,71.34831,0.0,0.0,0.0,18.38235,0.0,0.0,0.0,50.46403,0.0,59.21404,25.26315,50.88852,0.0,0.0,0.0,54.54545,0.0,0.0,52.34899,0.0,19.04761,0.0,0.0,0.0,0.0,32.0,0.0,44.44444,41.66666,0.0,0.0,0.0,61.80904,100.0
50,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,60.76294,0.0,0.0,0.0,33.83458,0.0,31.42857,0.0,0.0,0.0,0.0,75.35211,0.0,0.0,0.0,0.0,0.0,0.0,9.95145,0.0,0.0,0.0,0.0,70.70063,0.0,61.25,0.0,56.25,0.0,37.5,0.0,0.0,0.0,53.33333,0.0,72.66666,0.0,0.0,0.0,88.88888,0.0,28.57142,0.0,20.68965,0.0,38.09523,0.0,41.42857,0.0,16.27906,0.0,100.0,0.0,57.89473,0.0,46.42857,0.0,20.93023,0.0,0.0,0.0,68.37944,0.0,56.88888,0.0,0.0,0.0,13.43283,0.0,0.0,0.0,46.57534,0.0,0.0,0.0,59.13043,0.0,35.0,0.0,33.33333,0.0,16.66666,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,81.25,0.0,100.0,0.0,35.34883,0.0,19.48051,0.0,68.4039,0.0,41.46341,0.0,35.18518,85.06224,29.26829,0.0,0.0,0.0,7.79816,0.0,0.0,0.0,85.2459,30.0,24.29906,0.0,100.0,0.0,65.14161,0.0,79.61089,0.0,90.7493,0.0,20.80924,0.0,65.91439,0.0,75.0,55.55555,0.0,19.35483,0.0,0.0,0.0,82.72727,0.0,0.0,0.0,0.0,0.0,12.5,57.32217,42.90909,0.0,23.07692,43.28358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34951,0.0,28.11594,83.35588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84981,0.0,50.91824,0.0,80.97494,0.0,43.33333,0.0,80.89887,0.0,0.0,0.0,14.70588,0.0,0.0,0.0,61.54292,0.0,67.08083,10.52631,73.3441,0.0,0.0,0.0,0.0,0.0,0.0,43.62416,0.0,26.19047,0.0,0.0,0.0,0.0,36.0,0.0,46.14197,75.0,0.0,0.0,0.0,50.75376,41.66666
51,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57493,0.0,0.0,0.0,24.81203,0.0,30.0,0.0,0.0,0.0,0.0,71.12676,0.0,27.27272,0.0,0.0,0.0,0.0,10.19417,0.0,0.0,2.62008,0.0,51.27388,0.0,67.5,0.0,50.0,0.0,37.5,0.0,0.0,0.0,35.55555,0.0,74.0,0.0,0.0,0.0,38.88888,0.0,0.0,0.0,34.48275,0.0,47.61904,0.0,50.0,0.0,27.90697,0.0,66.66666,0.0,50.52631,0.0,53.1746,0.0,0.0,0.0,0.0,0.0,52.96442,0.0,54.22222,0.0,0.0,0.0,19.90049,0.0,0.0,0.0,35.61643,0.0,0.0,0.0,44.62608,0.0,0.0,0.0,25.0,0.0,15.55555,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,60.41666,0.0,75.72992,0.0,36.74418,0.0,25.97402,0.0,71.00977,0.0,36.58536,0.0,35.18518,86.30705,29.26829,0.0,0.0,0.0,4.77064,0.0,0.0,0.0,47.54098,40.0,14.48598,0.0,0.0,0.0,75.27233,0.0,81.55642,0.0,70.39777,0.0,13.87283,0.0,61.47859,0.0,83.62068,0.0,0.0,16.12903,0.0,0.0,0.0,83.63636,0.0,0.0,0.0,0.0,0.0,15.625,61.50627,46.54545,0.0,20.51282,55.97014,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,35.80097,0.0,27.24637,84.03247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10622,0.0,64.01066,0.0,97.69803,0.0,83.33333,0.0,79.21348,0.0,60.0,0.0,19.85294,0.0,0.0,0.0,76.16009,0.0,81.06624,13.68421,98.22294,0.0,0.0,0.0,0.0,0.0,0.0,77.1812,0.0,16.66666,0.0,0.0,0.0,0.0,50.66666,0.0,41.82098,75.0,0.0,0.0,0.0,77.88944,41.66666
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,56.13079,0.0,0.0,0.0,22.18045,0.0,22.14285,0.0,0.0,0.0,0.0,78.16901,0.0,0.0,0.0,0.0,0.0,0.0,16.01941,0.0,0.0,3.93013,0.0,47.45222,0.0,45.0,0.0,50.0,0.0,45.83333,0.0,45.45454,0.0,42.22222,0.0,86.66666,0.0,0.0,0.0,41.66666,0.0,25.0,0.0,58.62068,0.0,61.90476,0.0,48.57142,0.0,19.76744,0.0,54.7619,0.0,49.47368,0.0,49.20634,0.0,0.0,0.0,0.0,0.0,66.0079,0.0,50.0,0.0,0.0,0.0,17.66169,0.0,0.0,0.0,23.9726,0.0,0.0,0.0,47.44347,0.0,30.0,0.0,33.33333,0.0,14.44444,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,95.83333,0.0,65.23722,0.0,33.48837,0.0,12.98701,0.0,61.88925,0.0,29.26829,0.0,35.18518,85.89211,29.87804,0.0,0.0,0.0,6.23853,0.0,0.0,0.0,57.37704,35.0,16.35514,0.0,0.0,0.0,66.33986,0.0,81.01167,0.0,74.28307,0.0,16.18497,0.0,67.00389,0.0,96.55172,0.0,0.0,0.0,0.0,0.0,0.0,84.54545,0.0,0.0,0.0,0.0,0.0,21.875,60.25104,54.54545,0.0,43.58974,52.98507,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,40.04854,0.0,26.37681,76.18403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.27472,0.0,71.71208,0.0,88.21936,0.0,63.33333,0.0,73.0337,0.0,0.0,0.0,22.79411,0.0,0.0,0.0,57.71461,0.0,74.44195,11.57894,58.80452,0.0,0.0,0.0,0.0,0.0,0.0,64.42953,0.0,23.80952,0.0,0.0,0.0,0.0,62.66666,0.0,42.59259,75.0,0.0,0.0,0.0,100.0,41.66666
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95238,0.0,54.54545,0.0,45.77656,0.0,0.0,0.0,23.68421,0.0,14.28571,0.0,0.0,0.0,0.0,73.59154,0.0,0.0,0.0,0.0,0.0,0.0,26.94174,0.0,0.0,0.0,0.0,57.64331,0.0,72.5,0.0,62.5,0.0,50.0,0.0,0.0,0.0,66.66666,0.0,67.77777,0.0,0.0,0.0,33.33333,0.0,17.85714,0.0,41.37931,0.0,61.90476,0.0,44.28571,0.0,26.74418,0.0,58.33333,42.85714,63.68421,0.0,54.36507,0.0,0.0,0.0,0.0,0.0,67.58893,0.0,44.88888,0.0,0.0,0.0,12.93532,0.0,0.0,0.0,27.73972,0.0,0.0,0.0,48.0,0.0,0.0,0.0,43.75,0.0,17.77777,0.0,0.0,0.0,53.75,0.0,3.94736,0.0,0.0,0.0,68.75,0.0,54.74452,0.0,44.18604,0.0,31.16883,0.0,71.00977,0.0,65.85365,0.0,24.07407,86.30705,25.60975,0.0,0.0,0.0,6.51376,0.0,0.0,0.0,57.37704,0.0,10.28037,0.0,0.0,0.0,70.8061,0.0,73.30739,0.0,80.38852,0.0,17.34104,0.0,88.63813,0.0,67.24137,55.55555,0.0,0.0,0.0,0.0,0.0,50.90909,0.0,0.0,0.0,0.0,0.0,17.1875,65.27196,59.63636,0.0,0.0,44.77611,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,32.40291,0.0,28.11594,68.4709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83882,0.0,59.50829,0.0,74.88151,0.0,43.33333,0.0,60.67415,0.0,0.0,0.0,23.52941,0.0,0.0,0.0,58.35266,0.0,67.97659,20.0,58.48142,0.0,0.0,0.0,0.0,0.0,0.0,59.0604,0.0,23.80952,0.0,0.0,0.0,0.0,53.33333,0.0,45.67901,50.0,0.0,0.0,0.0,81.90954,0.0
